source,config,llm,prompt,model_class,protocol,question,human_logic
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA12,6,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA12,7,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA12,8,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA12,9,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,1,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,2,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,3,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,4,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,5,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,6,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,7,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,8,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA13,9,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,1,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,2,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,3,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,4,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,5,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,6,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,7,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,8,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA14,9,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,1,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,2,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,3,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,4,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,5,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,6,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,7,
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,8,5.0
HMA-EMA,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,HMA15,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,4,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA1,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA2,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA3,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,6,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA4,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA5,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,4,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,7,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA6,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA7,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA8,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA9,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA10,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA11,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,4,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA12,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA13,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,5,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA14,9,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,1,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,2,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,3,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,4,
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,5,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,6,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,7,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,8,5.0
HMA-EMA,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,HMA15,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,1,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,4,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA1,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA2,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA3,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,6,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA4,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA5,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,4,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,7,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA6,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA7,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA8,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA9,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA10,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA11,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,4,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,6,5.0
