source,config,llm,prompt,model_class,protocol,question,reasoning_concordance
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen3,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen3,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen3,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,2,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,6,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen4,9,Partly agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,5,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,6,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen5,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen6,9,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,6,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen7,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,2,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen8,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen9,9,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,3,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,5,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen10,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen11,9,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,6,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen12,9,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,6,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen13,9,Partly agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,1,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,4,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,6,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,7,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen14,9,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,1,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,2,Disagree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,3,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,4,
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,5,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,6,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,7,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,8,Agree
Sentinel,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,Sen15,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,7,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen1,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,4,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,5,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,7,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen2,9,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,6,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,7,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen3,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,2,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,7,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen4,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,1,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,2,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,7,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen5,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,7,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen6,9,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen7,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,2,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen8,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen9,9,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen10,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,8,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen11,9,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,6,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,7,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen12,9,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,1,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,7,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,8,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen13,9,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,1,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,2,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,4,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,7,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,8,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen14,9,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,1,Agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,2,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,3,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,4,
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,5,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,6,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,7,Disagree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,8,Partly agree
Sentinel,GPT-4o-ACT,GPT-4o,ACT,Non-Biomedical,Sen15,9,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,1,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,2,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,3,
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,4,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,5,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,6,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,7,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,8,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen1,9,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,1,Partly agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,2,Partly agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,3,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,4,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,5,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,6,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,7,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,8,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen2,9,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,1,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,2,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,3,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,4,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,5,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,6,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,7,Disagree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,8,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen3,9,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen4,1,Agree
Sentinel,GPT-4o-LTM,GPT-4o,LTM,Non-Biomedical,Sen4,2,Agree
